ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11024386,JA355215,7/19/2017 20:44,052XX S WINCHESTER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,932,9,16,61,04B,1164242,1869906,2017,7/26/2017 15:56,41.79863997,-87.67322082,"(41.79863997, -87.673220822)"
11024381,JA355294,7/19/2017 21:59,039XX W VAN BUREN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1132,11,24,26,18,1150293,1897736,2017,7/26/2017 15:56,41.87529169,-87.72365083,"(41.875291694, -87.723650826)"
11024371,JA355285,7/19/2017 21:25,063XX S NORMAL BLVD,5130,OTHER OFFENSE,VIOLENT OFFENDER: DUTY TO REGISTER,STREET,TRUE,FALSE,722,7,20,68,26,1174032,1863070,2017,7/26/2017 15:56,41.77966934,-87.63752182,"(41.779669342, -87.637521815)"
11024369,JA355317,7/19/2017 19:30,017XX N CLARK ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1814,18,43,7,6,1174758,1912049,2017,7/26/2017 15:56,41.91405534,-87.63339672,"(41.914055338, -87.633396724)"
11024364,JA355236,7/19/2017 20:45,035XX W 63RD ST,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,823,8,15,66,18,1153996,1862616,2017,7/26/2017 15:56,41.77884491,-87.71098888,"(41.778844906, -87.710988877)"
11024361,JA355101,7/19/2017 18:30,118XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,532,5,9,53,08B,1179695,1826682,2017,7/26/2017 15:56,41.67968857,-87.61786954,"(41.679688566, -87.61786954)"
11024360,JA355223,7/19/2017 20:59,073XX S MAPLEWOOD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,835,8,18,66,04B,1160645,1855953,2017,7/26/2017 15:56,41.76042604,-87.68679656,"(41.760426043, -87.686796556)"
11024357,JA355287,7/19/2017 22:03,073XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,731,7,17,69,14,1176128,1856270,2017,7/26/2017 15:56,41.76096259,-87.63004151,"(41.760962588, -87.630041507)"
11024352,JA355278,7/19/2017 21:00,040XX S FEDERAL ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,213,2,3,38,08B,1176371,1877893,2017,7/26/2017 15:56,41.82029283,-87.62850119,"(41.820292825, -87.628501189)"
11024348,JA355245,7/19/2017 20:31,013XX W ERIE ST,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,1215,12,27,24,6,1167139,1904471,2017,7/26/2017 15:56,41.89342802,-87.66160545,"(41.893428021, -87.661605445)"
11024337,JA355218,7/19/2017 19:35,0000X E OAK ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1824,18,42,8,26,1176642,1907225,2017,7/26/2017 15:56,41.90077567,-87.62662133,"(41.900775673, -87.626621327)"
11024142,JA355102,7/19/2017 18:41,009XX N HARDING AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1149884,1906008,2017,7/26/2017 15:56,41.89799892,-87.72493719,"(41.897998916, -87.724937194)"
11024139,JA354939,7/19/2017 17:00,042XX W CERMAK RD,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1013,10,22,29,08A,1148574,1889043,2017,7/26/2017 15:56,41.85147038,-87.73018661,"(41.85147038, -87.730186606)"
11024138,JA355017,7/19/2017 18:00,111XX S EGGLESTON AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2233,22,34,49,08B,1175277,1831032,2017,7/26/2017 15:56,41.69172517,-87.63391203,"(41.691725173, -87.633912026)"
11024137,JA354963,7/19/2017 17:23,024XX S PULASKI RD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1013,10,22,30,3,1150096,1887530,2017,7/26/2017 15:56,41.84728905,-87.72463981,"(41.847289047, -87.724639811)"
11024134,JA355065,7/19/2017 18:27,034XX W HURON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1121,11,27,23,18,1153156,1904451,2017,7/26/2017 15:56,41.89366206,-87.71296072,"(41.893662056, -87.712960719)"
11024133,JA355056,7/19/2017 16:37,0000X E RANDOLPH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,6,1176453,1901289,2017,7/26/2017 15:56,41.88449126,-87.62749489,"(41.884491256, -87.627494889)"
11024119,JA354881,7/19/2017 13:00,002XX W SUPERIOR ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1831,18,42,8,7,1174453,1905316,2017,7/26/2017 15:56,41.89558648,-87.63471868,"(41.895586478, -87.63471868)"
11024117,JA355024,7/19/2017 14:00,012XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,132,1,2,33,7,1178108,1894689,2017,7/26/2017 15:56,41.86634297,-87.62161855,"(41.866342973, -87.621618551)"
11024115,JA354991,7/19/2017 17:32,015XX W 69TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,725,7,17,67,04A,1167051,1858966,2017,7/26/2017 15:56,41.7685596,-87.66323228,"(41.768559598, -87.663232276)"
11024106,JA354923,7/19/2017 16:55,018XX W MAYPOLE AVE,560,ASSAULT,SIMPLE,ALLEY,TRUE,FALSE,1223,12,27,28,08A,1164054,1901065,2017,7/26/2017 15:56,41.8841474,-87.67303178,"(41.884147404, -87.67303178)"
11024102,JA354772,7/19/2017 14:30,054XX S HERMITAGE AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,FALSE,FALSE,932,9,16,61,04A,1165603,1868699,2017,7/26/2017 15:56,41.79529903,-87.66826398,"(41.795299028, -87.668263984)"
11024100,JA354840,7/19/2017 15:45,043XX S OAKENWALD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,222,2,4,39,7,1185014,1876426,2017,7/26/2017 15:56,41.81606835,-87.59684131,"(41.816068347, -87.596841311)"
11024098,JA354280,7/19/2017 1:00,059XX S PAULINA ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,714,7,15,67,7,1166026,1865355,2017,7/26/2017 15:56,41.78611369,-87.6668079,"(41.786113691, -87.666807901)"
11024093,JA354990,7/19/2017 17:43,054XX S WINCHESTER AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,FALSE,FALSE,932,9,16,61,15,1164283,1868526,2017,7/26/2017 15:56,41.79485222,-87.67310933,"(41.794852216, -87.673109334)"
11024090,JA355016,7/19/2017 17:40,064XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,312,3,20,42,6,1182672,1862395,2017,7/26/2017 15:56,41.77762087,-87.6058677,"(41.777620866, -87.605867698)"
11024084,JA354820,7/19/2017 14:00,039XX W WILCOX ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1122,11,28,26,7,1150216,1899047,2017,7/26/2017 15:56,41.87889073,-87.72389936,"(41.878890725, -87.723899363)"
11024083,JA354946,7/19/2017 17:20,038XX S HONORE ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,912,9,11,59,08A,1164655,1879246,2017,7/26/2017 15:56,41.82426129,-87.67144245,"(41.824261294, -87.671442454)"
11024071,JA354936,7/19/2017 7:00,021XX W POTOMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1424,14,32,24,14,1161817,1908624,2017,7/26/2017 15:56,41.90493685,-87.68103526,"(41.904936849, -87.681035259)"
11024069,JA354792,7/19/2017 13:00,028XX N SHEFFIELD AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1933,19,44,6,6,1169132,1918858,2017,7/26/2017 15:56,41.93286372,-87.65386731,"(41.932863716, -87.653867313)"
11024066,JA355005,7/19/2017 17:30,064XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,312,3,20,42,6,1182667,1862584,2017,7/26/2017 15:56,41.77813962,-87.60588017,"(41.778139616, -87.605880167)"
11024062,JA354669,7/19/2017 14:14,117XX S HALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2212,22,19,75,08B,1164667,1826775,2017,7/26/2017 15:56,41.68027306,-87.67287613,"(41.68027306, -87.672876132)"
11024053,JA354685,7/19/2017 9:00,035XX W SUNNYSIDE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1723,17,33,14,6,1152123,1929682,2017,7/26/2017 15:56,41.96291846,-87.71608752,"(41.962918455, -87.71608752)"
11024049,JA354612,7/19/2017 9:10,071XX S GREENWOOD AVE,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,324,3,5,69,6,1184787,1857902,2017,7/26/2017 15:56,41.7652423,-87.59825496,"(41.765242304, -87.59825496)"
11024048,JA354837,7/19/2017 15:36,016XX S KILDARE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1012,10,24,29,7,1147987,1891571,2017,7/26/2017 15:56,41.85841883,-87.73227611,"(41.858418826, -87.73227611)"
11024043,JA354927,7/19/2017 17:00,032XX W PIERCE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1422,14,26,23,18,1154505,1910117,2017,7/26/2017 15:56,41.90918321,-87.70785456,"(41.909183208, -87.707854557)"
11024038,JA354928,7/19/2017 16:15,018XX N KILDARE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2534,25,30,20,08B,1147431,1911936,2017,7/26/2017 15:56,41.91431334,-87.73379474,"(41.914313338, -87.733794738)"
11024036,JA354735,7/19/2017 15:00,106XX S AVENUE J,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,432,4,10,52,08B,1202508,1835113,2017,7/26/2017 15:56,41.7022738,-87.53407926,"(41.702273801, -87.534079261)"
11024031,JA354912,7/19/2017 16:45,092XX S DREXEL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,413,4,8,47,04A,1184174,1843743,2017,7/26/2017 15:56,41.72640287,-87.60094348,"(41.726402869, -87.60094348)"
11024029,JA354896,7/19/2017 16:30,076XX S LOWE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,621,6,17,71,08B,1173288,1854322,2017,7/26/2017 15:56,41.75568028,-87.64050774,"(41.75568028, -87.640507739)"
11024023,JA354664,7/19/2017 14:15,057XX S ABERDEEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,712,7,16,68,15,1169961,1866793,2017,7/26/2017 15:56,41.78997512,-87.65233849,"(41.789975116, -87.652338488)"
11024020,JA354892,7/19/2017 16:30,019XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,1022,10,24,29,6,1155336,1890248,2017,7/26/2017 15:56,41.85464402,-87.70533594,"(41.854644023, -87.705335936)"
11024016,JA354794,7/19/2017 15:30,119XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,532,5,9,53,08A,1178981,1825999,2017,7/26/2017 15:56,41.67783055,-87.62050376,"(41.677830552, -87.620503762)"
11024009,JA354842,7/19/2017 10:00,038XX W VAN BUREN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1133,11,24,26,14,1150820,1897748,2017,7/26/2017 15:56,41.87531434,-87.72171556,"(41.875314335, -87.721715561)"
11027856,JA359493,7/19/2017 19:00,072XX S CONSTANCE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,324,3,8,43,6,1189623,1857447,2017,7/27/2017 15:47,41.76387897,-87.58054441,"(41.76387897, -87.580544413)"
11026632,JA356289,7/15/2017 19:15,035XX N SOUTHPORT AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1922,19,44,6,04A,1166337,1923759,2017,7/27/2017 15:47,41.94637263,-87.663998,"(41.946372628, -87.663998001)"
11023568,JA354095,7/19/2017 0:01,035XX W BRYN MAWR AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,TRUE,FALSE,1711,17,39,13,26,1151961,1936988,2017,7/27/2017 15:47,41.98296977,-87.71648973,"(41.982969773, -87.716489725)"
11021548,JA352451,7/17/2017 22:22,022XX N SEMINARY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,TRUE,FALSE,1811,18,32,7,3,1168601,1914978,2017,7/27/2017 15:47,41.92222833,-87.65593132,"(41.92222833, -87.655931324)"
11021139,JA351556,7/17/2017 12:26,015XX W 63RD ST,810,THEFT,OVER $500,STREET,TRUE,FALSE,713,7,16,67,6,1166972,1862948,2017,7/27/2017 15:47,41.77948841,-87.66340815,"(41.779488407, -87.663408151)"
11020084,JA350804,7/16/2017 20:30,058XX S SACRAMENTO AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,824,8,14,63,04A,1157376,1865864,2017,7/27/2017 15:47,41.78769009,-87.6985095,"(41.78769009, -87.698509504)"
11019087,JA349233,7/15/2017 16:20,010XX N MONTICELLO AVE,041B,BATTERY,AGGRAVATED: OTHER FIREARM,SIDEWALK,FALSE,FALSE,1112,11,27,23,04B,1151858,1906589,2017,7/27/2017 15:47,41.8995546,-87.71767151,"(41.899554595, -87.717671513)"
11013121,JA343112,7/10/2017 16:30,084XX S MAY ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,613,6,21,71,7,1170124,1848843,2017,7/27/2017 15:47,41.7407145,-87.65226196,"(41.740714502, -87.65226196)"
11012041,JA341843,7/7/2017 8:00,003XX N GREEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1214,12,27,28,7,1170665,1902790,2017,7/27/2017 15:47,41.88873877,-87.64870504,"(41.888738769, -87.648705041)"
11011332,JA341221,7/9/2017 17:50,010XX W WILSON AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1914,19,46,3,3,1168264,1930712,2017,7/27/2017 15:47,41.96541041,-87.65671321,"(41.965410411, -87.656713212)"
11008504,JA337287,7/6/2017 17:00,045XX S TALMAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,922,9,12,58,04A,1159463,1874396,2017,7/27/2017 15:47,41.81106048,-87.69062338,"(41.81106048, -87.690623382)"
11007827,JA336536,7/6/2017 2:10,038XX W FULLERTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2525,25,30,22,7,1150065,1915673,2017,7/27/2017 15:47,41.92451707,-87.72402021,"(41.924517074, -87.724020212)"
11007433,JA336286,7/6/2017 0:05,024XX N ORCHARD ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1935,19,43,7,3,1171195,1916458,2017,7/27/2017 15:47,41.9262329,-87.6463567,"(41.926232895, -87.646356702)"
11003092,JA331124,7/2/2017 4:15,006XX W WELLINGTON AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1934,19,44,6,3,1171124,1920185,2017,7/27/2017 15:47,41.93646151,-87.64650789,"(41.936461507, -87.646507885)"
11026671,JA357716,7/19/2017 11:00,016XX S PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1235,12,25,31,14,1170728,1892193,2017,7/26/2017 15:56,41.85965846,-87.64878405,"(41.859658455, -87.648784053)"
11026610,JA357668,7/19/2017 9:00,055XX S CORNELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1188201,1868688,2017,7/26/2017 15:56,41.7947592,-87.58539793,"(41.794759204, -87.585397931)"
11026604,JA357414,7/19/2017 19:00,003XX S LOOMIS ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1231,12,2,28,08A,1167112,1898584,2017,7/26/2017 15:56,41.87727424,-87.66187378,"(41.877274235, -87.661873779)"
11026384,JA354749,7/19/2017 10:30,084XX S DREXEL AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,632,6,8,44,08A,1183695,1849176,2017,7/26/2017 15:56,41.7413228,-87.6025291,"(41.741322801, -87.602529099)"
11026324,JA357295,7/19/2017 13:00,010XX S MASON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,SIDEWALK,FALSE,FALSE,1513,15,29,25,11,1136867,1895152,2017,7/26/2017 15:56,41.86845196,-87.77300844,"(41.868451963, -87.77300844)"
11026221,JA357132,7/19/2017 23:45,029XX N ELSTON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1411,14,1,21,6,1158493,1919808,2017,7/26/2017 15:56,41.93569529,-87.69293855,"(41.935695293, -87.692938549)"
11024001,JA354895,7/19/2017 2:00,085XX S WINCHESTER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,614,6,18,71,6,1164840,1847937,2017,7/26/2017 15:56,41.73834143,-87.67164762,"(41.738341428, -87.671647622)"
11023994,JA354813,7/19/2017 12:30,019XX N LINCOLN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1814,18,43,7,6,1173551,1913331,2017,7/26/2017 15:56,41.91760015,-87.63779279,"(41.91760015, -87.637792794)"
11023984,JA354522,7/19/2017 13:00,117XX S STEWART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,522,5,34,53,08B,1175731,1827165,2017,7/26/2017 15:56,41.68110341,-87.63236508,"(41.681103406, -87.632365079)"
11023970,JA354693,7/19/2017 13:36,054XX S ABERDEEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,934,9,16,61,15,1169909,1868672,2017,7/26/2017 15:56,41.79513244,-87.65247459,"(41.795132435, -87.652474592)"
11023964,JA354658,7/19/2017 13:40,028XX N LAMON AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2521,25,31,19,3,1143231,1918301,2017,7/26/2017 15:56,41.93185908,-87.74906572,"(41.931859077, -87.749065724)"
11023963,JA354594,7/19/2017 11:30,001XX W 63RD ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,311,3,20,69,08B,1176645,1863218,2017,7/26/2017 15:56,41.78001705,-87.62793783,"(41.78001705, -87.627937827)"
11023962,JA354769,7/19/2017 15:35,054XX S BISHOP ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,934,9,16,61,04B,1167592,1868648,2017,7/26/2017 15:56,41.79511662,-87.66097174,"(41.79511662, -87.66097174)"
11023947,JA354595,7/19/2017 12:51,090XX S ASHLAND AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,TRUE,FALSE,2221,22,21,73,24,1167258,1844724,2017,7/26/2017 15:56,41.72947312,-87.6628803,"(41.729473124, -87.662880297)"
11023933,JA354025,7/19/2017 1:15,032XX W LELAND AVE,1090,ARSON,ATTEMPT ARSON,STREET,FALSE,FALSE,1713,17,33,14,9,1153778,1931041,2017,7/26/2017 15:56,41.96661476,-87.70996631,"(41.96661476, -87.709966308)"
11023932,JA354640,7/19/2017 13:30,047XX W VAN BUREN ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,1131,11,24,25,26,1144795,1897605,2017,7/26/2017 15:56,41.87503761,-87.74384083,"(41.875037608, -87.74384083)"
11023931,JA354339,7/19/2017 10:10,005XX W 124TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,523,5,34,53,3,1175132,1822676,2017,7/26/2017 15:56,41.66879823,-87.63469096,"(41.668798226, -87.634690955)"
11023930,JA354677,7/19/2017 13:50,052XX W FULTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1523,15,28,25,15,1141540,1901444,2017,7/26/2017 15:56,41.88563303,-87.75569715,"(41.885633031, -87.755697145)"
11023927,JA354681,7/19/2017 12:00,018XX N PULASKI RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2535,25,30,20,6,1149417,1912166,2017,7/26/2017 15:56,41.91490615,-87.72649245,"(41.914906152, -87.726492447)"
11023925,JA354481,7/19/2017 7:15,002XX W VAN BUREN ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,122,1,2,32,6,1174617,1898485,2017,7/26/2017 15:56,41.87683815,-87.63432072,"(41.87683815, -87.634320718)"
11023924,JA354463,7/19/2017 12:00,026XX W OGDEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1023,10,28,29,6,1159020,1893224,2017,7/26/2017 15:56,41.86273574,-87.69173243,"(41.862735744, -87.691732433)"
11023922,JA354620,7/19/2017 14:05,018XX W GRAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1221,12,26,24,6,1164144,1903524,2017,7/26/2017 15:56,41.8908932,-87.67263177,"(41.890893195, -87.672631766)"
11023921,JA354670,7/19/2017 14:26,027XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1033,10,12,30,14,1155802,1885738,2017,7/26/2017 15:56,41.8422587,-87.70374687,"(41.8422587, -87.703746872)"
11023911,JA354497,7/19/2017 12:23,041XX W WILCOX ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1115,11,28,26,08A,1148828,1899014,2017,7/26/2017 15:56,41.8788271,-87.72899673,"(41.878827102, -87.728996734)"
11023895,JA354683,7/19/2017 11:00,028XX N FRANCISCO AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1411,14,35,21,6,1156555,1918723,2017,7/26/2017 15:56,41.93275748,-87.70009031,"(41.932757479, -87.700090305)"
11023894,JA354702,7/19/2017 14:30,012XX W CATALPA AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,2013,20,48,77,6,1167232,1936674,2017,7/26/2017 15:56,41.98179263,-87.66033542,"(41.981792627, -87.660335417)"
11023891,JA354383,7/19/2017 11:07,001XX N LAMON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1532,15,28,25,04B,1143682,1900810,2017,7/26/2017 15:56,41.88385342,-87.74784708,"(41.883853424, -87.747847083)"
11023884,JA354679,7/19/2017 13:30,014XX N OGDEN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1822,18,27,8,6,1171353,1909648,2017,7/26/2017 15:56,41.90754244,-87.64597669,"(41.907542438, -87.645976688)"
11023880,JA354411,7/19/2017 11:20,009XX W 54TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,934,9,20,61,04B,1171055,1868997,2017,7/26/2017 15:56,41.79599929,-87.64826271,"(41.795999287, -87.64826271)"
11023873,JA354678,7/19/2017 14:20,022XX E 100TH ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,431,4,7,51,6,1192700,1839098,2017,7/26/2017 15:56,41.71345323,-87.56986334,"(41.713453226, -87.56986334)"
11023871,JA354587,7/19/2017 13:20,009XX W 33RD PL,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,913,9,11,60,08A,1170686,1882768,2017,7/26/2017 15:56,41.83379637,-87.64921382,"(41.833796366, -87.64921382)"
11023870,JA354541,7/19/2017 11:30,080XX S ELLIS AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,TRUE,FALSE,631,6,8,44,18,1184291,1851869,2017,7/26/2017 15:56,41.74869877,-87.60026136,"(41.748698768, -87.600261356)"
11023868,JA354573,7/19/2017 13:28,036XX W MONTROSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1723,17,33,16,14,1151425,1929001,2017,7/26/2017 15:56,41.96106351,-87.71867179,"(41.961063514, -87.718671787)"
11023863,JA354220,7/19/2017 8:45,084XX S INGLESIDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,ALLEY,FALSE,FALSE,632,6,8,44,26,1184030,1849053,2017,7/26/2017 15:56,41.74097746,-87.60130553,"(41.740977463, -87.601305526)"
11023860,JA354300,7/19/2017 9:40,058XX S HOYNE AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,STREET,FALSE,FALSE,715,7,15,67,20,1163358,1866009,2017,7/26/2017 15:56,41.78796469,-87.67657182,"(41.787964691, -87.676571824)"
11023854,JA354555,7/19/2017 12:02,053XX S ST LOUIS AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,822,8,14,63,24,1153944,1869170,2017,7/26/2017 15:56,41.79683108,-87.7110056,"(41.796831084, -87.711005597)"
11023831,JA354616,7/19/2017 3:00,021XX N RICHMOND ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,FALSE,FALSE,1414,14,35,22,3,1156591,1914192,2017,7/26/2017 15:56,41.92032334,-87.70008098,"(41.920323343, -87.700080979)"
11023823,JA354630,7/19/2017 13:55,083XX S MAY ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,613,6,21,71,08B,1170103,1849594,2017,7/26/2017 15:56,41.74277581,-87.65231713,"(41.742775806, -87.652317126)"
11023814,JA354568,7/19/2017 13:27,007XX S INDEPENDENCE BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1133,11,24,26,04B,1151208,1896620,2017,7/26/2017 15:56,41.87221138,-87.72032055,"(41.872211381, -87.720320546)"
11023813,JA354634,7/19/2017 14:00,0000X N KEDZIE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1222,12,28,27,18,1155049,1899935,2017,7/26/2017 15:56,41.88123194,-87.70612957,"(41.881231943, -87.706129572)"
11023768,JA354589,7/19/2017 13:00,046XX W MONROE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,TRUE,FALSE,1113,11,28,25,26,1145524,1899162,2017,7/26/2017 15:56,41.87929643,-87.74112477,"(41.879296433, -87.741124765)"
11023747,JA354607,7/19/2017 13:15,008XX W WASHINGTON BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1224,12,27,28,6,1170626,1900742,2017,7/26/2017 15:56,41.88311977,-87.64890825,"(41.883119774, -87.648908249)"
11023739,JA354370,7/19/2017 8:00,071XX S MOZART ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,831,8,18,66,7,1158609,1857100,2017,7/26/2017 15:56,41.76361533,-87.69422738,"(41.763615334, -87.69422738)"
11023729,JA354510,7/19/2017 9:30,013XX W MONROE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1224,12,27,28,6,1167576,1899683,2017,7/26/2017 15:56,41.88028,-87.66013846,"(41.880280001, -87.660138458)"
