ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11013122,JA343115,7/11/2017 3:52,051XX N CALIFORNIA AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,2031,20,40,4,08B,1156765,1934174,2017,7/18/2017 15:52,41.97515172,-87.69889823,"(41.975151721, -87.698898226)"
11013116,JA343104,7/11/2017 2:20,002XX E 135TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,FALSE,533,5,9,54,26,1180195,1815478,2017,7/18/2017 15:52,41.64893166,-87.6163805,"(41.648931657, -87.616380495)"
11013113,JA343093,7/11/2017 3:40,054XX S WENTWORTH AVE,820,THEFT,$500 AND UNDER,VEHICLE - DELIVERY TRUCK,FALSE,FALSE,225,2,3,37,6,1175902,1868561,2017,7/18/2017 15:52,41.79469549,-87.63050164,"(41.794695487, -87.630501635)"
11013112,JA343092,7/11/2017 2:28,065XX S WOLCOTT AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,726,7,15,67,08A,1164808,1861379,2017,7/18/2017 15:52,41.77522885,-87.67138592,"(41.775228854, -87.671385924)"
11013111,JA343089,7/11/2017 3:04,006XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1135,11,2,28,15,1160488,1897209,2017,7/18/2017 15:52,41.87364074,-87.68623329,"(41.873640735, -87.686233293)"
11013110,JA343071,7/11/2017 1:30,071XX N KEDZIE AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2411,24,50,2,08B,1153887,1947236,2017,7/18/2017 15:52,42.01105248,-87.70913153,"(42.011052483, -87.709131525)"
11013108,JA343108,7/11/2017 4:30,045XX W FULLERTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2521,25,31,20,08B,1145737,1915573,2017,7/18/2017 15:52,41.92432595,-87.73992583,"(41.924325954, -87.739925833)"
11013107,JA343034,7/11/2017 0:30,075XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,421,4,7,43,14,1194501,1855552,2017,7/18/2017 15:52,41.75856041,-87.562728,"(41.758560412, -87.562728003)"
11013106,JA343061,7/11/2017 1:00,001XX W 87TH ST,291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,GROCERY FOOD STORE,FALSE,FALSE,634,6,21,44,2,1176778,1847275,2017,7/18/2017 15:52,41.73626462,-87.6279295,"(41.736264617, -87.627929503)"
11013105,JA343084,7/11/2017 2:30,073XX S SOUTH SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,334,3,7,43,08B,1195265,1857288,2017,7/18/2017 15:52,41.76330531,-87.55987085,"(41.763305308, -87.559870854)"
11013102,JA343062,7/11/2017 0:50,001XX S LEAVITT ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1223,12,2,28,24,1161764,1899324,2017,7/18/2017 15:52,41.87941799,-87.68148947,"(41.879417992, -87.68148947)"
11013098,JA343020,7/11/2017 0:15,096XX S WALLACE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2223,22,21,73,08B,1174000,1840979,2017,7/18/2017 15:52,41.71904957,-87.63829335,"(41.719049565, -87.638293347)"
11013092,JA343075,7/11/2017 2:37,054XX S JUSTINE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,FALSE,934,9,16,61,08B,1166931,1868603,2017,7/18/2017 15:52,41.7950073,-87.66339692,"(41.795007296, -87.663396921)"
11013090,JA343037,7/11/2017 0:45,011XX S INDEPENDENCE BLVD,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,FALSE,FALSE,1133,11,24,29,2,1151260,1895021,2017,7/18/2017 15:52,41.86782253,-87.72017157,"(41.867822525, -87.720171565)"
11013086,JA343081,7/11/2017 3:05,051XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,231,2,3,40,14,1179801,1870857,2017,7/18/2017 15:52,41.80090755,-87.61613393,"(41.800907554, -87.616133934)"
11013085,JA343060,7/11/2017 1:36,091XX S BURNSIDE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,TRUE,TRUE,633,6,6,49,04A,1179739,1844329,2017,7/18/2017 15:52,41.72811332,-87.6171713,"(41.728113324, -87.617171304)"
11013084,JA343036,7/11/2017 1:06,008XX E 42ND ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,214,2,4,36,08B,1182597,1877347,2017,7/18/2017 15:52,41.81865214,-87.60567864,"(41.818652143, -87.605678644)"
11013082,JA343038,7/11/2017 1:20,075XX S SEELEY AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,FALSE,TRUE,611,6,18,71,04B,1164005,1854507,2017,7/18/2017 15:52,41.75638806,-87.67452258,"(41.756388055, -87.674522584)"
11013081,JA343085,7/11/2017 2:41,014XX W MADISON ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,OTHER,FALSE,FALSE,1224,12,2,28,24,1166873,1900131,2017,7/18/2017 15:52,41.88152445,-87.66270693,"(41.881524451, -87.662706932)"
11013080,JA343039,7/11/2017 1:22,019XX W MAYPOLE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1223,12,27,28,08B,1163483,1901043,2017,7/18/2017 15:52,41.88409907,-87.67512917,"(41.884099072, -87.675129172)"
11013079,JA343066,7/11/2017 1:10,017XX N DAYTON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1813,18,43,7,3,1170363,1911669,2017,7/18/2017 15:52,41.91310989,-87.6495542,"(41.913109885, -87.649554197)"
11013076,JA343077,7/11/2017 2:45,094XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,FALSE,FALSE,633,6,9,49,26,1183219,1842284,2017,7/18/2017 15:52,41.72242145,-87.60448695,"(41.722421445, -87.604486948)"
11013072,JA343040,7/11/2017 1:12,035XX W 57TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,822,8,14,63,14,1153830,1866591,2017,7/18/2017 15:52,41.7897562,-87.71149206,"(41.789756197, -87.711492062)"
11013071,JA343059,7/11/2017 1:45,019XX E 72ND ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,ALLEY,TRUE,FALSE,333,3,5,43,08A,1190527,1857618,2017,7/18/2017 15:52,41.76432645,-87.5772256,"(41.76432645, -87.577225595)"
11013070,JA343035,7/11/2017 0:39,019XX W DEVON AVE,2021,NARCOTICS,POSS: BARBITUATES,STREET,TRUE,FALSE,2412,24,50,2,18,1162476,1942524,2017,7/18/2017 15:52,41.99794643,-87.67766189,"(41.99794643, -87.677661888)"
11013061,JA343070,7/11/2017 0:45,070XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,833,8,13,65,3,1150922,1857430,2017,7/18/2017 15:52,41.76467418,-87.7223936,"(41.764674182, -87.722393601)"
11013060,JA343033,7/11/2017 1:13,022XX N MANGO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2515,25,37,19,08B,1137691,1914229,2017,7/18/2017 15:52,41.92078685,-87.76952308,"(41.920786852, -87.769523082)"
11013057,JA343067,7/11/2017 2:04,042XX W VAN BUREN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1132,11,24,26,08B,1148272,1897687,2017,7/18/2017 15:52,41.87519639,-87.73107247,"(41.875196386, -87.731072469)"
11013050,JA343043,7/11/2017 1:08,032XX W BELMONT AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1412,14,35,21,6,1154442,1921103,2017,7/18/2017 15:52,41.93933094,-87.70779158,"(41.939330941, -87.707791583)"
11013043,JA343044,7/11/2017 1:00,038XX N LONG AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,1633,16,38,15,08B,1139676,1924852,2017,7/18/2017 15:52,41.94990141,-87.76196953,"(41.949901412, -87.761969532)"
11013038,JA343051,7/11/2017 1:28,051XX W JACKSON BLVD,460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1533,15,28,25,08B,1142067,1898182,2017,7/18/2017 15:52,41.87667195,-87.75384276,"(41.876671946, -87.753842755)"
11013032,JA343022,7/11/2017 0:32,019XX N NORMANDY AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,2513,25,36,25,3,1131440,1912191,2017,7/18/2017 15:52,41.91530481,-87.79253824,"(41.915304805, -87.792538238)"
11013030,JA343024,7/11/2017 0:24,022XX S KOLIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1013,10,22,29,15,1148001,1888689,2017,7/18/2017 15:52,41.85050998,-87.73229877,"(41.850509983, -87.732298769)"
11013028,JA343023,7/11/2017 0:45,036XX W 19TH ST,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,TRUE,1014,10,24,29,5,1152117,1890382,2017,7/18/2017 15:52,41.85507573,-87.71714757,"(41.855075732, -87.717147574)"
11013027,JA343025,7/11/2017 0:40,011XX E 101ST ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,511,5,8,50,6,1185414,1838082,2017,7/18/2017 15:52,41.71083939,-87.59657875,"(41.710839389, -87.596578754)"
11013018,JA343016,7/11/2017 0:16,015XX N LOCKWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,TRUE,2532,25,37,25,26,1140744,1909798,2017,7/18/2017 15:52,41.90857207,-87.75841468,"(41.908572069, -87.758414682)"
11012992,JA342998,7/11/2017 0:01,069XX S MARSHFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,735,7,17,67,08B,1166540,1858733,2017,7/18/2017 15:52,41.76793112,-87.66511198,"(41.767931124, -87.665111982)"
11010878,JA340486,7/9/2017 3:17,019XX S SAWYER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1022,10,24,29,9,1155003,1890276,2017,7/18/2017 15:52,41.85472754,-87.70655744,"(41.854727535, -87.706557443)"
23434,JA342438,7/10/2017 17:00,013XX E 78TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,411,4,8,45,01A,1186323,1853540,2017,7/17/2017 15:54,41.75323641,-87.59276276,"(41.753236407, -87.592762763)"
23433,JA341816,7/10/2017 9:32,081XX S PAULINA ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,614,6,18,71,01A,1166428,1850681,2017,7/17/2017 15:54,41.74583771,-87.66575154,"(41.745837711, -87.665751543)"
11018963,JA349290,7/10/2017 6:00,027XX S KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1031,10,22,30,14,1148169,1885351,2017,7/17/2017 15:54,41.84134685,-87.73176799,"(41.841346847, -87.731767987)"
11018946,JA349318,7/10/2017 22:00,010XX W HOLLYWOOD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2022,20,48,77,7,1168363,1938040,2017,7/17/2017 15:54,41.9855165,-87.65613622,"(41.985516503, -87.65613622)"
11018928,JA349277,7/10/2017 15:58,101XX S AVENUE N,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,432,4,10,52,26,1201160,1838352,2017,7/17/2017 15:54,41.71119612,-87.53890572,"(41.711196115, -87.538905723)"
11018888,JA349340,7/10/2017 9:55,030XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1934,19,44,6,6,1171721,1920469,2017,7/17/2017 15:54,41.93722767,-87.64430547,"(41.937227668, -87.644305471)"
11018725,JA349098,7/10/2017 20:30,004XX N WABASH AVE,810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,1834,18,42,8,6,1176659,1903432,2017,7/17/2017 15:54,41.89036711,-87.62667363,"(41.89036711, -87.626673634)"
11018706,JA349026,7/10/2017 13:30,038XX N WHIPPLE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1733,17,33,16,5,1155368,1925410,2017,7/17/2017 15:54,41.95113105,-87.70427209,"(41.951131053, -87.704272089)"
11018667,JA348942,7/10/2017 20:30,043XX S DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,215,2,3,38,11,1176692,1876300,2017,7/17/2017 15:54,41.81591426,-87.62737164,"(41.815914263, -87.627371638)"
11018626,JA348857,7/10/2017 10:00,072XX S LAFAYETTE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,731,7,6,69,6,1177085,1857023,2017,7/17/2017 15:54,41.76300738,-87.62651139,"(41.763007381, -87.626511387)"
11018616,JA348887,7/10/2017 14:00,054XX S MARSHFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,932,9,16,61,7,1166265,1868734,2017,7/17/2017 15:54,41.79538099,-87.66583542,"(41.795380992, -87.665835417)"
11018065,JA347377,7/10/2017 11:00,026XX N California Ave,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1411,14,35,22,6,1157257,1917513,2017,7/17/2017 15:54,41.9294229,-87.69754349,"(41.929422895, -87.697543492)"
11014153,JA344129,7/10/2017 19:30,070XX S ARTESIAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,832,8,17,66,6,1161256,1857991,2017,7/17/2017 15:54,41.76600599,-87.68450087,"(41.766005988, -87.684500868)"
11014139,JA344100,7/10/2017 21:15,003XX S FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1124,11,2,27,14,1157103,1898354,2017,7/17/2017 15:54,41.87685209,-87.6986303,"(41.876852085, -87.698630301)"
11014125,JA344048,7/10/2017 11:00,086XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,632,6,6,44,14,1181303,1847977,2017,7/17/2017 15:54,41.73808802,-87.61133002,"(41.738088016, -87.611330022)"
11014106,JA343841,7/10/2017 20:21,013XX W OHIO ST,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,FALSE,FALSE,1215,12,27,24,3,1167151,1904132,2017,7/17/2017 15:54,41.89249752,-87.66157112,"(41.892497523, -87.661571121)"
11014083,JA344003,7/10/2017 0:00,004XX N SPRINGFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1122,11,27,23,11,1150308,1902747,2017,7/17/2017 15:54,41.88904213,-87.72346501,"(41.889042132, -87.723465005)"
11014075,JA342684,7/10/2017 19:00,002XX E 113TH ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,531,5,9,49,08B,1180040,1830094,2017,7/17/2017 15:54,41.68904372,-87.61650278,"(41.689043718, -87.616502777)"
11014067,JA343815,7/10/2017 22:00,026XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,FALSE,FALSE,1125,11,2,27,14,1158623,1899913,2017,7/17/2017 15:54,41.88109915,-87.69300661,"(41.881099148, -87.693006605)"
11014050,JA343989,7/10/2017 15:45,013XX W HARRISON ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1231,12,2,28,20,1167465,1897475,2017,7/17/2017 15:54,41.87422347,-87.66060958,"(41.874223466, -87.660609583)"
11014039,JA343943,7/10/2017 13:00,017XX W 18TH ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1234,12,25,31,6,1165012,1891450,2017,7/17/2017 15:54,41.85774274,-87.66978684,"(41.857742739, -87.669786836)"
11014036,JA343581,7/10/2017 12:00,077XX W DEVON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,BANK,FALSE,FALSE,1612,16,41,10,26,1123541,1941865,2017,7/17/2017 15:54,41.99686682,-87.82090714,"(41.996866818, -87.820907142)"
11014024,JA342522,7/10/2017 17:20,050XX W LE MOYNE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,2533,25,37,25,14,1142587,1909507,2017,7/17/2017 15:54,41.90773944,-87.75165156,"(41.907739436, -87.751651558)"
11014022,JA343935,7/10/2017 18:00,050XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1713,17,39,14,14,1154135,1933233,2017,7/17/2017 15:54,41.9726226,-87.7085949,"(41.972622604, -87.708594897)"
11013995,JA343763,7/10/2017 12:00,042XX N MILWAUKEE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,MEDICAL/DENTAL OFFICE,FALSE,FALSE,1624,16,45,15,11,1142459,1927599,2017,7/17/2017 15:54,41.95738806,-87.75167088,"(41.957388058, -87.751670875)"
11013992,JA343868,7/10/2017 8:00,008XX N PAULINA ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1213,12,1,24,5,1164897,1906119,2017,7/17/2017 15:54,41.89799813,-87.66979268,"(41.897998125, -87.669792678)"
11013984,JA343800,7/10/2017 22:00,062XX S NORMAL BLVD,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,711,7,20,68,6,1174039,1863334,2017,7/17/2017 15:54,41.78039363,-87.63748832,"(41.780393632, -87.63748832)"
11013975,JA343752,7/10/2017 15:40,077XX W HOWARD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1611,16,41,9,08B,1123891,1949817,2017,7/17/2017 15:54,42.0186821,-87.81944402,"(42.018682099, -87.819444015)"
11013964,JA342792,7/10/2017 20:15,069XX S CALUMET AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,322,3,6,69,08A,1179677,1859105,2017,7/17/2017 15:54,41.76866177,-87.61694777,"(41.768661771, -87.616947765)"
11013963,JA342808,7/10/2017 20:30,064XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,312,3,20,42,08B,1182672,1862395,2017,7/17/2017 15:54,41.77762087,-87.6058677,"(41.777620866, -87.605867698)"
11013928,JA343584,7/10/2017 15:30,049XX N BERNARD ST,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1712,17,39,14,6,1152494,1932484,2017,7/17/2017 15:54,41.97059998,-87.71464909,"(41.970599981, -87.714649091)"
11013918,JA343575,7/10/2017 14:00,079XX S ST LAWRENCE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,624,6,6,44,6,1181612,1852469,2017,7/17/2017 15:54,41.75040745,-87.6100596,"(41.750407448, -87.610059602)"
11013906,JA343359,7/10/2017 15:00,053XX S TRIPP AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,815,8,23,62,5,1148936,1868950,2017,7/17/2017 15:54,41.79632539,-87.72937637,"(41.796325393, -87.729376369)"
11013893,JA342780,7/10/2017 4:30,029XX N GRESHAM AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1412,14,35,21,6,1152348,1919536,2017,7/17/2017 15:54,41.93507264,-87.71552916,"(41.935072642, -87.715529162)"
11013890,JA342763,7/10/2017 19:11,027XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1031,10,22,30,14,1149159,1885560,2017,7/17/2017 15:54,41.84190129,-87.72812958,"(41.841901285, -87.728129583)"
11013870,JA343658,7/10/2017 10:00,011XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,123,1,2,32,11,1177422,1895476,2017,7/17/2017 15:54,41.86851813,-87.62411302,"(41.868518128, -87.624113021)"
11013863,JA343639,7/10/2017 22:00,070XX S ROCKWELL ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,832,8,18,66,26,1160258,1857833,2017,7/17/2017 15:54,41.76559301,-87.68816325,"(41.765593014, -87.688163253)"
11013854,JA343336,7/10/2017 23:00,062XX S TROY ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,823,8,15,66,08A,1156456,1863163,2017,7/17/2017 15:54,41.78029675,-87.70195551,"(41.780296746, -87.701955511)"
11013853,JA343475,7/10/2017 23:00,052XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,934,9,16,61,14,1166896,1869889,2017,7/17/2017 15:54,41.79853698,-87.66348852,"(41.79853698, -87.663488519)"
11013852,JA343528,7/10/2017 22:00,105XX S RIDGEWAY AVE,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2211,22,19,74,6,1153208,1834467,2017,7/17/2017 15:54,41.70161481,-87.71461972,"(41.701614812, -87.714619719)"
11013847,JA342027,7/10/2017 12:00,003XX E 70TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,322,3,6,69,3,1179890,1858687,2017,7/17/2017 15:54,41.76750986,-87.6161798,"(41.767509864, -87.616179796)"
11013842,JA342984,7/10/2017 22:30,021XX W OHIO ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1221,12,26,24,08B,1162098,1903991,2017,7/17/2017 15:54,41.89221767,-87.68013264,"(41.892217666, -87.680132635)"
11013840,JA342315,7/10/2017 14:36,017XX W TAYLOR ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,TRUE,1231,12,2,28,08B,1164761,1895624,2017,7/17/2017 15:54,41.86920189,-87.67058988,"(41.869201889, -87.670589881)"
11013839,JA343611,7/10/2017 22:10,039XX S VINCENNES AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,214,2,3,38,6,1180545,1878320,2017,7/17/2017 15:54,41.82136957,-87.61317611,"(41.821369569, -87.613176107)"
11013828,JA343247,7/10/2017 18:00,082XX S SAGINAW AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,423,4,7,46,5,1195269,1850866,2017,7/17/2017 15:54,41.74568276,-87.56006775,"(41.745682756, -87.56006775)"
11013818,JA343133,7/10/2017 21:30,004XX E 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,632,6,6,44,14,1174736,1847281,2017,7/17/2017 15:54,41.73632677,-87.63541048,"(41.736326767, -87.635410477)"
11013805,JA343488,7/10/2017 19:30,106XX S BENSLEY AVE,560,ASSAULT,SIMPLE,CHA APARTMENT,FALSE,FALSE,434,4,10,51,08A,1194552,1834907,2017,7/17/2017 15:54,41.70190744,-87.56321805,"(41.70190744, -87.56321805)"
11013803,JA343544,7/10/2017 10:00,040XX S WABASH AVE,620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,FALSE,FALSE,213,2,3,38,5,1177384,1878263,2017,7/17/2017 15:54,41.82128527,-87.62477389,"(41.821285274, -87.624773887)"
11013800,JA342327,7/10/2017 10:00,010XX N WESTERN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1212,12,1,24,5,1160215,1907040,2017,7/17/2017 15:54,41.9006235,-87.68696374,"(41.900623504, -87.686963735)"
11013786,JA343448,7/10/2017 0:00,061XX N KENMORE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,2433,24,48,77,26,1168132,1940805,2017,7/17/2017 15:54,41.99310873,-87.6569055,"(41.993108732, -87.656905495)"
11013770,JA343346,7/10/2017 14:00,045XX S TALMAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,922,9,12,58,26,1159463,1874403,2017,7/17/2017 15:54,41.81107969,-87.69062319,"(41.811079689, -87.69062319)"
11013748,JA343456,7/10/2017 10:00,004XX W 123RD ST,560,ASSAULT,SIMPLE,PARK PROPERTY,FALSE,FALSE,523,5,34,53,08A,1175765,1823350,2017,7/17/2017 15:54,41.67063369,-87.63235423,"(41.670633685, -87.632354229)"
11013721,JA343534,7/10/2017 12:00,0000X W TERMINAL ST,820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,FALSE,FALSE,1651,16,41,76,6,1100317,1935229,2017,7/17/2017 15:54,41.9790063,-87.90646316,"(41.979006297, -87.906463155)"
11013713,JA343517,7/10/2017 19:51,008XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,1833,18,42,8,11,1177338,1906181,2017,7/17/2017 15:54,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
11013698,JA343333,7/10/2017 23:00,003XX E 77TH ST,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,623,6,6,69,6,1179930,1854035,2017,7/17/2017 15:54,41.75474336,-87.61617534,"(41.754743361, -87.616175337)"
11013691,JA343497,7/10/2017 21:00,044XX N MAPLEWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1911,19,47,4,5,1158573,1929451,2017,7/17/2017 15:54,41.96215463,-87.69237952,"(41.962154631, -87.692379522)"
11013690,JA343250,7/10/2017 14:30,014XX S BLUE ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1232,12,25,28,14,1168627,1893531,2017,7/17/2017 15:54,41.86337575,-87.65645745,"(41.863375747, -87.656457451)"
11013683,JA343212,7/10/2017 10:30,022XX W WASHINGTON BLVD,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1223,12,2,28,6,1161423,1900645,2017,7/17/2017 15:54,41.88305003,-87.6827048,"(41.883050032, -87.682704795)"
11013666,JA343282,7/10/2017 17:30,034XX W MADISON ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1123,11,28,27,3,1153501,1899806,2017,7/17/2017 15:54,41.88090886,-87.7118172,"(41.880908857, -87.711817204)"
11013640,JA342066,7/10/2017 8:00,080XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,621,6,21,71,14,1172034,1851578,2017,7/17/2017 15:54,41.74817801,-87.64518377,"(41.74817801, -87.645183768)"
