ID,ID2,GEOID,Tot_Homes,7500,12500,17500,22500,27500,32500,37500,45000,55000,65000,75000,85000,95000,112500,137500,162500,187500,225000,275000,350000,450000,625000,875000,1250000,1750000,2000000,Avg_Value
1500000US170310208024,170310208024,"Block Group 4, Census Tract 208.02, Cook County, Illinois",144,9,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,47,30,0,27,13,0,0,0,0,0,"$224,687.50"
1500000US170310209011,170310209011,"Block Group 1, Census Tract 209.01, Cook County, Illinois",148,0,0,0,5,0,0,0,0,0,0,27,23,25,0,3,10,0,0,24,4,27,0,0,0,0,0,"$193,614.86"
1500000US170310209012,170310209012,"Block Group 2, Census Tract 209.01, Cook County, Illinois",77,0,0,0,0,7,0,0,14,0,13,8,0,3,0,14,0,0,0,18,0,0,0,0,0,0,0,"$122,435.06"
1500000US170310209013,170310209013,"Block Group 3, Census Tract 209.01, Cook County, Illinois",268,0,0,0,0,0,0,0,0,12,0,6,0,0,62,64,24,0,17,28,50,0,5,0,0,0,0,"$197,518.66"
1500000US170310209021,170310209021,"Block Group 1, Census Tract 209.02, Cook County, Illinois",408,0,0,0,0,0,0,24,31,47,16,15,47,30,98,22,0,37,25,0,8,0,8,0,0,0,0,"$118,388.48"
1500000US170310209022,170310209022,"Block Group 2, Census Tract 209.02, Cook County, Illinois",516,10,0,0,0,0,0,11,18,55,107,44,24,44,101,20,33,38,11,0,0,0,0,0,0,0,0,"$96,652.13"
1500000US170310301011,170310301011,"Block Group 1, Census Tract 301.01, Cook County, Illinois",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,"$225,000.00"
1500000US170310301012,170310301012,"Block Group 2, Census Tract 301.01, Cook County, Illinois",81,0,0,0,0,0,0,0,20,0,10,35,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,"$78,703.70"
1500000US170310301013,170310301013,"Block Group 3, Census Tract 301.01, Cook County, Illinois",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,"$201,562.50"
1500000US170310301014,170310301014,"Block Group 4, Census Tract 301.01, Cook County, Illinois",774,0,0,10,0,0,0,0,0,0,0,0,0,10,83,0,189,52,222,30,149,0,29,0,0,0,0,"$231,782.95"
1500000US170310301021,170310301021,"Block Group 1, Census Tract 301.02, Cook County, Illinois",548,0,0,0,0,0,0,0,0,0,0,0,0,7,78,47,45,101,39,92,127,0,7,5,0,0,0,"$236,181.57"
1500000US170310301022,170310301022,"Block Group 2, Census Tract 301.02, Cook County, Illinois",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,9,0,0,15,0,0,0,"$433,823.53"
1500000US170310301023,170310301023,"Block Group 3, Census Tract 301.02, Cook County, Illinois",204,0,0,0,0,0,0,0,14,13,0,10,20,0,5,7,96,7,0,0,32,0,0,0,0,0,0,"$163,884.80"
1500000US170310301031,170310301031,"Block Group 1, Census Tract 301.03, Cook County, Illinois",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,24,8,0,0,0,0,0,0,"$269,722.22"
1500000US170310301032,170310301032,"Block Group 2, Census Tract 301.03, Cook County, Illinois",205,0,0,0,29,0,0,0,0,8,0,22,29,22,18,33,20,9,15,0,0,0,0,0,0,0,0,"$108,158.54"
1500000US170310301041,170310301041,"Block Group 1, Census Tract 301.04, Cook County, Illinois",315,7,14,0,0,0,0,0,13,0,6,15,24,6,184,9,13,0,7,0,10,7,0,0,0,0,0,"$118,134.92"
1500000US170310301042,170310301042,"Block Group 2, Census Tract 301.04, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1500000US170310302001,170310302001,"Block Group 1, Census Tract 302, Cook County, Illinois",360,0,0,0,0,0,0,0,14,0,0,0,0,0,13,0,0,24,62,48,93,11,71,24,0,0,0,"$379,493.06"
1500000US170310302002,170310302002,"Block Group 2, Census Tract 302, Cook County, Illinois",318,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,15,12,32,55,58,0,68,29,0,0,0,"$380,503.14"
1500000US170310302003,170310302003,"Block Group 3, Census Tract 302, Cook County, Illinois",255,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,15,44,18,135,29,0,0,0,"$542,294.12"
1500000US170310302004,170310302004,"Block Group 4, Census Tract 302, Cook County, Illinois",261,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,42,39,45,60,33,0,0,0,0,"$339,003.83"
1500000US170310303001,170310303001,"Block Group 1, Census Tract 303, Cook County, Illinois",231,0,0,0,0,0,0,0,12,0,10,0,0,13,8,31,39,0,26,8,31,6,40,7,0,0,0,"$288,528.14"
1500000US170310303002,170310303002,"Block Group 2, Census Tract 303, Cook County, Illinois",200,4,0,0,0,0,0,0,0,0,0,0,19,0,16,0,0,0,36,0,76,38,1,10,0,0,0,"$323,100.00"
1500000US170310304001,170310304001,"Block Group 1, Census Tract 304, Cook County, Illinois",226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,15,62,25,53,18,8,0,0,0,"$349,502.21"
1500000US170310304002,170310304002,"Block Group 2, Census Tract 304, Cook County, Illinois",223,0,0,0,8,0,0,0,0,0,0,0,0,21,0,7,0,13,9,21,46,32,32,30,4,0,0,"$426,569.51"
1500000US170310305001,170310305001,"Block Group 1, Census Tract 305, Cook County, Illinois",264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,58,56,13,39,23,0,0,14,"$479,592.80"
1500000US170310305002,170310305002,"Block Group 2, Census Tract 305, Cook County, Illinois",337,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,44,138,12,14,13,36,18,0,0,0,0,"$236,053.41"
1500000US170310305003,170310305003,"Block Group 3, Census Tract 305, Cook County, Illinois",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,13,47,14,12,12,9,38,0,0,0,"$390,521.98"
1500000US170310305004,170310305004,"Block Group 4, Census Tract 305, Cook County, Illinois",326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,38,41,128,38,52,0,0,0,0,"$364,838.96"
1500000US170310306011,170310306011,"Block Group 1, Census Tract 306.01, Cook County, Illinois",109,0,0,0,0,0,0,0,0,0,16,0,0,0,21,0,0,0,51,21,0,0,0,0,0,0,0,"$189,472.48"
1500000US170310306012,170310306012,"Block Group 2, Census Tract 306.01, Cook County, Illinois",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,"$225,000.00"
1500000US170310306013,170310306013,"Block Group 3, Census Tract 306.01, Cook County, Illinois",660,0,0,0,17,0,0,0,0,0,13,0,76,0,111,88,104,24,92,84,51,0,0,0,0,0,0,"$174,734.85"
1500000US170310306031,170310306031,"Block Group 1, Census Tract 306.03, Cook County, Illinois",75,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,6,0,20,30,0,0,0,0,0,0,0,"$202,300.00"
1500000US170310306032,170310306032,"Block Group 2, Census Tract 306.03, Cook County, Illinois",52,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,20,8,8,0,0,0,0,0,"$258,173.08"
1500000US170310306041,170310306041,"Block Group 1, Census Tract 306.04, Cook County, Illinois",96,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,58,0,0,16,12,0,0,0,0,0,0,"$199,479.17"
1500000US170310306042,170310306042,"Block Group 2, Census Tract 306.04, Cook County, Illinois",459,0,0,0,0,0,0,0,0,12,0,7,18,10,34,56,93,33,71,58,46,21,0,0,0,0,0,"$204,716.78"
1500000US170310306043,170310306043,"Block Group 3, Census Tract 306.04, Cook County, Illinois",44,0,0,0,0,0,0,0,0,37,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"$64,147.73"
1500000US170310307011,170310307011,"Block Group 1, Census Tract 307.01, Cook County, Illinois",197,0,0,0,0,0,0,0,0,0,33,6,0,11,5,31,33,39,25,8,6,0,0,0,0,0,0,"$157,690.36"
1500000US170310307021,170310307021,"Block Group 1, Census Tract 307.02, Cook County, Illinois",242,0,0,0,0,6,0,0,18,0,0,0,5,15,8,46,13,32,30,39,26,4,0,0,0,0,0,"$192,303.72"
1500000US170310307022,170310307022,"Block Group 2, Census Tract 307.02, Cook County, Illinois",419,4,0,0,0,0,0,0,6,0,0,0,0,30,26,13,63,109,117,45,6,0,0,0,0,0,0,"$189,349.64"
1500000US170310307031,170310307031,"Block Group 1, Census Tract 307.03, Cook County, Illinois",217,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,12,14,6,62,78,18,0,0,0,0,0,"$284,158.99"
1500000US170310307032,170310307032,"Block Group 2, Census Tract 307.03, Cook County, Illinois",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,"$875,000.00"
1500000US170310307033,170310307033,"Block Group 3, Census Tract 307.03, Cook County, Illinois",253,0,0,0,0,0,0,0,0,0,0,0,0,0,16,51,36,36,32,30,45,0,7,0,0,0,0,"$225,247.04"
1500000US170310307061,170310307061,"Block Group 1, Census Tract 307.06, Cook County, Illinois",581,17,0,0,12,0,0,0,0,0,15,0,0,29,74,113,111,42,29,81,28,0,16,14,0,0,0,"$197,508.61"
1500000US170310307062,170310307062,"Block Group 2, Census Tract 307.06, Cook County, Illinois",251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,51,0,48,7,52,44,0,0,0,20,0,"$390,438.25"
1500000US170310308001,170310308001,"Block Group 1, Census Tract 308, Cook County, Illinois",132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,39,38,35,10,0,0,0,"$482,007.58"
1500000US170310308002,170310308002,"Block Group 2, Census Tract 308, Cook County, Illinois",270,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,0,44,0,60,49,27,13,16,24,0,"$544,750.00"
1500000US170310308003,170310308003,"Block Group 3, Census Tract 308, Cook County, Illinois",317,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,25,0,67,29,119,44,19,0,0,"$568,848.58"
1500000US170310308004,170310308004,"Block Group 4, Census Tract 308, Cook County, Illinois",307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,0,48,97,100,0,0,15,"$687,622.15"
1500000US170310309001,170310309001,"Block Group 1, Census Tract 309, Cook County, Illinois",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,13,22,0,0,0,0,"$423,026.32"
1500000US170310309002,170310309002,"Block Group 2, Census Tract 309, Cook County, Illinois",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,40,33,9,17,0,0,0,0,"$342,291.67"
1500000US170310309003,170310309003,"Block Group 3, Census Tract 309, Cook County, Illinois",178,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,11,59,21,33,24,17,0,0,0,"$406,741.57"
1500000US170310309004,170310309004,"Block Group 4, Census Tract 309, Cook County, Illinois",157,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,33,49,21,9,0,0,0,"$386,305.73"
1500000US170310310001,170310310001,"Block Group 1, Census Tract 310, Cook County, Illinois",221,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,22,29,19,9,60,73,0,0,0,"$570,192.31"
1500000US170310310002,170310310002,"Block Group 2, Census Tract 310, Cook County, Illinois",208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,44,32,56,31,16,0,0,0,0,"$324,939.90"
1500000US170310310003,170310310003,"Block Group 3, Census Tract 310, Cook County, Illinois",347,0,0,0,0,8,0,0,0,0,0,0,0,0,16,0,37,42,27,23,78,39,51,23,3,0,0,"$371,491.35"
1500000US170310311001,170310311001,"Block Group 1, Census Tract 311, Cook County, Illinois",392,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,18,37,42,127,18,84,13,10,0,0,"$398,807.40"
1500000US170310311002,170310311002,"Block Group 2, Census Tract 311, Cook County, Illinois",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,17,0,0,0,0,14,0,0,0,0,"$249,471.83"
